borough,building_addr,building_class,closest_fire_station,closest_police_station,commerical_units,lot_size,neighborhood,residential_units,school_district,year_built,zipcode
Queens,14550 159th St,One Story - Permanent Living Quarter (A2),1.04 Miles  ,1.13 Miles  ,,"2,200",Springfield Gardens,,29,1945,11434
Brooklyn,2885 W 23rd St,One Family Attached or Semi-Detached (A5),0.17 Miles  ,0.70 Miles  ,,"1,634",Coney Island,,21,1991,11224
Queens,1119 148th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.11 Miles  ,0.06 Miles  ,,"3,181",Whitestone,,25,1925,11357
Queens,13709 253rd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.65 Miles  ,0.83 Miles  ,,"6,394",Rosedale,,29,1950,11422
Queens,707 Leggett Pl,One Story - Permanent Living Quarter (A2),0.42 Miles  ,0.45 Miles  ,,"3,740",Whitestone,,25,1950,11357
Queens,3243 95th St,Garage - Residential Tax Class 1 (G0),0.38 Miles  ,0.12 Miles  ,,"2,000",East Elmhurst,,24,1950,11369
Queens,13812 Northern Blvd,Elevator Apartment - Fireproof with Stores (D6),0.26 Miles  ,0.08 Miles  ,,"8,400",Downtown Flushing,,25,,11354
Queens,21302 42nd Ave #G7,Indoor Parking (RG),,,,,Bayside,,1,,11361
Queens,15804 80th St,One Story - Permanent Living Quarter (A2),0.97 Miles  ,1.69 Miles  ,,"4,800",Rockwood Park,,27,1950,11414
Brooklyn,2773-2775 E 66th St,"Tennis Court, Pool, Shed, etc. (Z0)",1.07 Miles  ,0.30 Miles  ,,"4,042",Mill Basin,,22,,11234
Queens,13139 232nd St,One Story - Permanent Living Quarter (A2),0.94 Miles  ,0.15 Miles  ,,"3,897",Laurelton,,29,1950,11413
Queens,14-18 Astoria Park S,Two Family Converted from One Family (B3),0.57 Miles  ,0.74 Miles  ,,"1,658",Old Astoria,,30,1920,11102
Bronx,211 Castle Hill Ave,Two Family Frame (B2),1.38 Miles  ,1.39 Miles  ,,"3,987",Castle Hill,,8,2001,10473
Queens,21933 142nd Rd,One Story - Permanent Living Quarter (A2),0.41 Miles  ,1.28 Miles  ,,"2,513",Springfield Gardens,,29,1920,11413
Queens,18871 120th Rd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.44 Miles  ,1.01 Miles  ,,"2,500",Saint Albans,,29,1930,11412
Queens,6840 Selfridge St,One Family Attached or Semi-Detached (A5),0.93 Miles  ,0.10 Miles  ,,"1,800",Rego Park,,28,1950,11375
Queens,17840 146th Ter,Two Family Converted from One Family (B3),0.38 Miles  ,1.34 Miles  ,,"4,500",Springfield Gardens,,29,1920,11434
Queens,14435 37th Ave,Three Families (C0),0.38 Miles  ,0.28 Miles  ,,"2,464",Murray Hill,,25,1970,11354
Queens,11919 219th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.66 Miles  ,1.89 Miles  ,,"3,000",Cambria Heights,,29,1920,11411
Queens,9039 56th Ave,Three Families (C0),0.38 Miles  ,0.58 Miles  ,,"2,740",Elmhurst,,24,1975,11373
Queens,16 Willow St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.17 Miles  ,,"4,725",Douglaston,,26,1960,11363
Queens,14946 124th St,Two Family Frame (B2),1.23 Miles  ,1.62 Miles  ,,"4,000",South Ozone Park,,27,1960,11420
Queens,11750 228th St,Two Family Converted from One Family (B3),1.11 Miles  ,0.42 Miles  ,,"4,000",Cambria Heights,,29,1945,11411
Queens,23304 129th Ave,One Story - Permanent Living Quarter (A2),1.19 Miles  ,0.28 Miles  ,,"4,656",Laurelton,,29,1955,11422
Queens,22653 129th Ave,One Story - Permanent Living Quarter (A2),1.12 Miles  ,0.05 Miles  ,,"4,960",Laurelton,,29,1945,11413
Queens,18106 143rd Ave,One Story - Permanent Living Quarter (A2),0.38 Miles  ,0.96 Miles  ,,"5,900",Rochdale,,29,1950,11413
Queens,332 Cross Bay Blvd,Miscellaneous One Family (A9),0.28 Miles  ,1.79 Miles  ,,"2,455",Broad Channel,,27,1930,11693
Queens,510 Beach 64 St,Miscellaneous Two Family (B9),0.34 Miles  ,1.35 Miles  ,,"3,450",Arverne,,27,1960,11692
Queens,4716 Austell Pl,Office with Commercial - 1 to 6 Stories (O5),0.51 Miles  ,1.10 Miles  ,,"16,000",Sunnyside,,30,1916,11101
Queens,17230 126th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.00 Miles  ,0.24 Miles  ,,"4,125",Springfield Gardens,,28,1920,11434
Queens,14430 175th St,Three Families (C0),0.79 Miles  ,0.90 Miles  ,,"3,950",Springfield Gardens,,29,1987,11434
Queens,2533 90th St,One Story - Permanent Living Quarter (A2),0.49 Miles  ,0.43 Miles  ,,"3,600",East Elmhurst,,30,1934,11369
Queens,214 Beach 97 St,Three Families (C0),1.05 Miles  ,0.12 Miles  ,,"2,250",Seaside,,27,2004,11693
Bronx,2253 Edsall Ave,Miscellaneous One Family (A9),0.96 Miles  ,0.95 Miles  ,,"2,838",Spuyten Duyvil,,10,1899,10463
Queens,25548 148th Ave,Two Family Converted from One Family (B3),0.75 Miles  ,0.90 Miles  ,,"4,000",Rosedale,,29,1925,11422
Queens,161 Beach 125 St,Two Family Brick (B1),0.42 Miles  ,1.61 Miles  ,,"3,000",Rockaway Park,,27,1940,11694
Queens,12510 149th Ave,Three Families (C0),1.12 Miles  ,1.66 Miles  ,,"5,000",South Ozone Park,,27,1930,11420
Queens,15015 128th St,Cape Cod (A0),1.12 Miles  ,1.86 Miles  ,,"4,000",South Ozone Park,,27,1950,11420
Queens,14579 223rd St,Two Family Frame (B2),0.21 Miles  ,1.57 Miles  ,,"2,700",Brookville,,29,1965,11413
Queens,15638 86th St,One Story - Permanent Living Quarter (A2),1.04 Miles  ,1.44 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,501 Reads Ln,Two Family Brick (B1),0.71 Miles  ,0.54 Miles  ,,"4,033",Far Rockaway,,27,1960,11691
Queens,13331 122nd Pl,Two Family Frame (B2),0.97 Miles  ,1.44 Miles  ,,"4,000",South Ozone Park,,27,1950,11420
Queens,2217 Himrod St,Two Family Brick (B1),0.06 Miles  ,0.91 Miles  ,,"2,400",Ridgewood,,24,1930,11385
Queens,12011 153rd St,Two Family Brick (B1),0.42 Miles  ,0.62 Miles  ,,"3,000",Jamaica,,27,2010,11434
Queens,2158 41st St,Two Family Frame (B2),0.27 Miles  ,0.59 Miles  ,,"2,500",Ditmars - Steinway,,30,1920,11105
Queens,16024 92nd St,One Story - Permanent Living Quarter (A2),1.56 Miles  ,1.77 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,4231 Colden St #P55,Indoor Parking (RG),,,,,Downtown Flushing,,1,,11355
Queens,13627 242nd St,One Story - Permanent Living Quarter (A2),0.50 Miles  ,0.37 Miles  ,,"3,325",Rosedale,,29,1935,11422
Queens,16338 95th St,One Story - Permanent Living Quarter (A2),0.05 Miles  ,0.23 Miles  ,,"3,456",Old Howard Beach,,27,1930,11414
Queens,11739 226th St,One Story - Permanent Living Quarter (A2),1.05 Miles  ,0.38 Miles  ,,"3,880",Cambria Heights,,29,1945,11411
Queens,2545 77th St,Two Family Brick (B1),0.45 Miles  ,0.82 Miles  ,,"2,200",East Elmhurst,,30,1960,11370
Queens,14020 172nd St,Two Family Converted from One Family (B3),0.64 Miles  ,0.70 Miles  ,,"2,923",Rochdale,,28,1930,11434
Queens,11818 Marsden St,One Story - Permanent Living Quarter (A2),0.71 Miles  ,0.23 Miles  ,,"3,200",Jamaica,,28,1920,11434
Brooklyn,3460 Nostrand Ave,One Story Retail Building (K1),0.38 Miles  ,1.01 Miles  ,,"16,800",Sheepshead Bay,,22,2005,11229
Queens,11831 230th St,One Story - Permanent Living Quarter (A2),1.21 Miles  ,0.46 Miles  ,,"3,800",Cambria Heights,,29,1940,11411
Queens,6668 74th St,Two Family Frame (B2),0.22 Miles  ,0.97 Miles  ,,"2,000",Middle Village,,24,1910,11379
Queens,13716 171st St,Cape Cod (A0),0.77 Miles  ,0.56 Miles  ,,"4,010",Rochdale,,28,1945,11434
Queens,21848 132nd Ave,One Story - Permanent Living Quarter (A2),0.86 Miles  ,1.42 Miles  ,,"6,000",Laurelton,,29,1950,11413
Queens,1048 117th St,One Family Attached or Semi-Detached (A5),0.21 Miles  ,0.22 Miles  ,,"1,800",College Point,,25,1950,11356
Queens,15832 79th St,One Story - Permanent Living Quarter (A2),0.99 Miles  ,1.69 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,603 Beach 64 St,Two Family Frame (B2),0.46 Miles  ,1.38 Miles  ,,"3,400",Arverne,,27,1994,11692
Queens,12703 6th Ave,Two Family Brick (B1),0.58 Miles  ,0.23 Miles  ,,"3,450",College Point,,25,2002,11356
Queens,19005 117th Rd,Two Family Converted from One Family (B3),0.27 Miles  ,1.12 Miles  ,,"2,500",Saint Albans,,29,1910,11412
Queens,4911 94th St,Three Families (C0),0.37 Miles  ,0.24 Miles  ,,"2,967",Elmhurst,,24,1935,11373
Queens,1533 125th St,Two Family Converted from One Family (B3),0.27 Miles  ,1.67 Miles  ,,"4,000",College Point,,25,1950,11356
Queens,5036 207th St,One Family Attached or Semi-Detached (A5),0.89 Miles  ,0.66 Miles  ,,"2,700",Bayside,,26,1960,11364
Queens,4817 88th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.28 Miles  ,0.44 Miles  ,,"2,485",Elmhurst,,24,1930,11373
Queens,17622 132nd Ave,One Story - Permanent Living Quarter (A2),0.99 Miles  ,0.53 Miles  ,,"3,683",Springfield Gardens,,29,1930,11434
Queens,304 Beach 98 St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.99 Miles  ,0.17 Miles  ,,"5,168",Seaside,,27,1930,11694
Queens,2680 30th St,Elevator Apartment - Semi-Fireproof with Stores (D7),0.41 Miles  ,0.25 Miles  ,,"16,800",Old Astoria,,30,1929,11102
Queens,2920 Brookhaven Ave,Zoned Residential - Not Manhattan (V0),1.36 Miles  ,0.77 Miles  ,,"5,700",Far Rockaway,,27,,11691
Queens,622 Beach 67 St,Two Family Converted from One Family (B3),0.56 Miles  ,1.29 Miles  ,,"2,700",Arverne,,27,1940,11692
Brooklyn,720 Hart St,Two Family Frame (B2),0.12 Miles  ,0.34 Miles  ,,"2,500",Bushwick,,32,1901,11221
Queens,1220 118th St,Three Families (C0),0.15 Miles  ,0.17 Miles  ,,"2,755",College Point,,25,1985,11356
Queens,1225 Caffrey Ave,Two Family Brick (B1),0.36 Miles  ,0.17 Miles  ,,"4,942",Far Rockaway,,27,1920,11691
Queens,11424 173rd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.23 Miles  ,0.77 Miles  ,,"4,000",Saint Albans,,29,1935,11434
Queens,16953 144th Rd,Two Family Converted from One Family (B3),0.55 Miles  ,0.82 Miles  ,,"4,000",Rochdale,,28,1935,11434
Queens,339 Meehan Ave,Large Suburban Residence (A3),0.76 Miles  ,0.60 Miles  ,,"3,800",Far Rockaway,,27,1992,11691
Queens,14612 228th St,Three Families (C0),0.43 Miles  ,1.79 Miles  ,,"3,500",Brookville,,29,1990,11413
Queens,339 Beach 30 St,Two Family Frame (B2),1.33 Miles  ,0.80 Miles  ,,"3,800",Far Rockaway,,27,1930,11691
Queens,2125 23rd St,Two Family Brick (B1),0.53 Miles  ,0.78 Miles  ,,"1,800",Ditmars - Steinway,,30,1935,11105
Queens,25-47 12th St,Two Family Frame (B2),0.54 Miles  ,0.78 Miles  ,,"2,506",Old Astoria,,30,1900,11102
Queens,24120 143rd Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.14 Miles  ,0.35 Miles  ,,"3,000",Rosedale,,29,1930,11422
Queens,4514 80th St,Three Families (C0),0.43 Miles  ,0.82 Miles  ,,"2,000",Elmhurst,,24,2000,11373
Queens,62 W 18th Rd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.54 Miles  ,0.99 Miles  ,,"2,600",Broad Channel,,27,1935,11693
Queens,11953 223rd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.85 Miles  ,0.09 Miles  ,,"4,900",Cambria Heights,,29,1940,11411
Queens,22041 Hartland Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.93 Miles  ,0.89 Miles  ,,"5,261",Hollis Hills,,26,1940,11427
Queens,13635 242nd St,One Story - Permanent Living Quarter (A2),0.49 Miles  ,0.37 Miles  ,,"4,000",Rosedale,,29,1950,11422
Queens,8510 Woodhaven Blvd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.37 Miles  ,1.19 Miles  ,,"1,660",Woodhaven,,27,1910,11421
Queens,2428 23rd St,Three Families (C0),0.59 Miles  ,0.50 Miles  ,,"2,300",Ditmars - Steinway,,30,1930,11102
Queens,63159 Alderton St,One Family Attached or Semi-Detached (A5),1.00 Miles  ,1.45 Miles  ,,"2,240",Rego Park,,28,1945,11374
Queens,14407 253rd St,One Family Attached or Semi-Detached (A5),0.46 Miles  ,0.64 Miles  ,,"3,000",Rosedale,,29,1965,11422
Queens,13006 Foch Blvd,Two Family Frame (B2),0.70 Miles  ,1.68 Miles  ,,"4,674",South Ozone Park,,27,1960,11420
Queens,13225 Springfield Blvd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.77 Miles  ,1.25 Miles  ,,"2,548",Laurelton,,29,1935,11413
Bronx,4334 Baychester Ave,Two Family Brick (B1),0.60 Miles  ,0.70 Miles  ,,"3,125",Wakefield,,11,2000,10466
Queens,3359-3361 210th St,Two Family Converted from One Family (B3),0.55 Miles  ,0.80 Miles  ,,"7,380",Bayside,,26,1920,11361
Queens,329 Beach 29 St,Four Families (C3),1.38 Miles  ,0.76 Miles  ,,"3,800",Far Rockaway,,27,1931,11691
Queens,5368 254th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.74 Miles  ,0.21 Miles  ,,"14,400",Little Neck,,26,1930,11362
Queens,505 Beach 141 St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.17 Miles  ,0.49 Miles  ,,"6,000",Belle Harbor,,27,1930,11694
Queens,10837 Roosevelt Ave,Two Family Frame (B2),0.53 Miles  ,0.77 Miles  ,,"3,125",Corona,,24,1901,11368
Queens,1826 Palmetto St,Miscellaneous Warehouse (E9),0.46 Miles  ,0.66 Miles  ,,"3,067",Ridgewood,,24,1930,11385
Queens,24027 Caney Rd,Two Family Frame (B2),0.14 Miles  ,0.29 Miles  ,,"3,000",Rosedale,,29,1925,11422
Queens,24125 Mayda Rd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.30 Miles  ,0.37 Miles  ,,"3,000",Rosedale,,29,1920,11422
Queens,6952 Cloverdale Blvd,Two Family Converted from One Family (B3),0.45 Miles  ,1.35 Miles  ,,"3,400",Oakland Gardens,,26,1950,11364
Queens,3034 73rd St,Three Families (C0),0.52 Miles  ,0.99 Miles  ,,"2,100",East Elmhurst,,30,1950,11370
Queens,21838 119th Ave,One Family Attached or Semi-Detached (A5),0.64 Miles  ,1.88 Miles  ,,"1,800",Cambria Heights,,29,1950,11411
Queens,11926 233rd St,One Story - Permanent Living Quarter (A2),1.31 Miles  ,0.48 Miles  ,,"3,933",Cambria Heights,,29,1940,11411
Queens,8038 Little Neck Pkwy,One Story - Permanent Living Quarter (A2),0.14 Miles  ,1.42 Miles  ,,"4,958",Bellerose,,26,1950,11004
Queens,4015 Rockaway Beach Blvd,Summer Cottage (A6),0.82 Miles  ,1.33 Miles  ,,"2,648",Far Rockaway,,27,1920,11691
Queens,2545 90th St,One Story - Permanent Living Quarter (A2),0.49 Miles  ,0.41 Miles  ,,"3,600",East Elmhurst,,30,1934,11369
Queens,13434 156th St,Cape Cod (A0),0.80 Miles  ,0.67 Miles  ,,"4,000",Rochdale,,27,1950,11434
Queens,331 Beach 38 St,Two Family Frame (B2),0.93 Miles  ,1.19 Miles  ,,"2,975",Far Rockaway,,27,2002,11691
Queens,11205 Rockaway Blvd,Primarily One Family with One Store or Office (S1),0.45 Miles  ,0.77 Miles  ,,"2,219",South Ozone Park,,27,1920,11420
Queens,3232 Union St,Three Families (C0),0.55 Miles  ,0.37 Miles  ,,"2,300",Downtown Flushing,,25,1901,11354
Bronx,839 E 224th St,Three Families (C0),0.47 Miles  ,0.44 Miles  ,,"3,149",Wakefield,,11,2002,10466
Queens,3348 Bay CT,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.63 Miles  ,1.31 Miles  ,,"3,897",Far Rockaway,,27,1960,11691
Queens,10430 134th St,Two Family Converted from One Family (B3),0.34 Miles  ,1.52 Miles  ,,"3,000",South Ozone Park,,28,1920,11419
Queens,14711 228th St,Two Family Converted from One Family (B3),0.49 Miles  ,1.85 Miles  ,,"4,000",Brookville,,29,1955,11413
Queens,13247 156th St,Two Family Frame (B2),0.75 Miles  ,0.58 Miles  ,,"4,000",Rochdale,,27,1920,11434
Queens,25317 147th Dr,One Family Attached or Semi-Detached (A5),0.59 Miles  ,0.72 Miles  ,,"2,535",Rosedale,,29,1960,11422
Queens,17004 Henley Rd,Walk-up Apartment - Over Six Families with Stores (C7),0.68 Miles  ,0.40 Miles  ,,"6,150",Jamaica Estates,,29,2010,11432
Queens,25334-25340 148th Ave,Two Family Frame (B2),0.67 Miles  ,0.78 Miles  ,,"3,000",Rosedale,,29,2002,11422
Queens,10932 Liverpool St,Three Families (C0),0.46 Miles  ,1.23 Miles  ,,"4,000",Jamaica,,28,1930,11435
Queens,19106 122nd Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.54 Miles  ,1.10 Miles  ,,"4,601",Springfield Gardens,,29,1930,11413
Queens,13028 Springfield Blvd,One Family Attached or Semi-Detached (A5),0.59 Miles  ,1.33 Miles  ,,"1,900",Springfield Gardens,,29,1950,11413
Queens,187 Beach 121 St,Three Families (C0),0.23 Miles  ,1.42 Miles  ,,"6,000",Rockaway Park,,27,1925,11694
Queens,15721 Horace Harding Expy,One Family Attached or Semi-Detached (A5),0.89 Miles  ,1.80 Miles  ,,"2,430",Queensboro Hill,,25,1950,11367
Queens,10727 Fern Pl,Two Family Frame (B2),0.52 Miles  ,0.70 Miles  ,,"3,000",Jamaica,,29,1995,11433
Queens,8605 60th Rd,Elevator Apartments Cooperatives Building (Other than Condominiums) (XD4),0.50 Miles  ,1.00 Miles  ,,"15,400",Rego Park,,24,1964,11373
Queens,140 Beech Ave,Two Family Frame (B2),0.18 Miles  ,0.76 Miles  ,,"4,497",East Flushing,,25,1930,11355
Queens,3822 Clearview Expy,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.33 Miles  ,0.66 Miles  ,,"4,000",Bayside,,26,1930,11361
Queens,3145 41st St,Miscellaneous One Family (A9),0.72 Miles  ,0.63 Miles  ,,"2,100",South Astoria,,30,1910,11103
Queens,14641 181st St,Two Family Converted from One Family (B3),0.31 Miles  ,1.34 Miles  ,,"4,275",Springfield Gardens,,29,1920,11413
Brooklyn,123 Erasmus St,Miscellaneous One Family (A9),0.71 Miles  ,1.00 Miles  ,,"2,000",Flatbush,,17,1920,11226
Queens,14390 232nd St,One Story - Permanent Living Quarter (A2),0.28 Miles  ,0.02 Miles  ,,"5,750",Brookville,,29,1950,11413
Queens,17 W 18th Rd,Two Family Converted from One Family (B3),1.60 Miles  ,0.96 Miles  ,,"7,500",Broad Channel,,27,1930,11693
Queens,2252 93rd St,Two Family Converted from One Family (B3),0.60 Miles  ,0.80 Miles  ,,"3,042",East Elmhurst,,30,1950,11369
Queens,22513 145th Rd,Three Families (C0),0.30 Miles  ,1.62 Miles  ,,"3,800",Brookville,,29,1991,11413
Queens,11914 233rd St,One Story - Permanent Living Quarter (A2),1.32 Miles  ,0.50 Miles  ,,"3,933",Cambria Heights,,29,1940,11411
Queens,4620 161st St #P4,Indoor Parking (RG),,,,,East Flushing,,1,,11358
Queens,13045 227th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.13 Miles  ,1.82 Miles  ,,"3,200",Laurelton,,29,1930,11413
Queens,3546 164th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.56 Miles  ,1.28 Miles  ,,"4,000",Murray Hill,,25,1955,11358
Queens,14407 109th Ave,Two Family Frame (B2),0.36 Miles  ,1.33 Miles  ,,"3,640",Jamaica,,28,1930,11435
Queens,509-511 Beach 63 St,Two Family Frame (B2),0.32 Miles  ,1.37 Miles  ,,"3,164",Arverne,,27,2000,11692
Brooklyn,434 Euclid Ave,Two Family Frame (B2),0.05 Miles  ,0.58 Miles  ,,"2,380",East New York,,19,2001,11208
Queens,16024 89th St,One Story - Permanent Living Quarter (A2),1.45 Miles  ,1.80 Miles  ,,"3,500",Rockwood Park,,27,1965,11414
Queens,15310 118th Ave,Miscellaneous One Family (A9),0.54 Miles  ,0.64 Miles  ,,"1,350",Jamaica,,27,1925,11434
Queens,13014 218th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.67 Miles  ,1.42 Miles  ,,"5,700",Laurelton,,29,1945,11413
Bronx,2227 Newbold Ave,Three Families (C0),,,,"2,208",Unionport,,8,2002,10462
Queens,25527 148th Dr,One Story - Permanent Living Quarter (A2),0.79 Miles  ,0.92 Miles  ,,"4,000",Rosedale,,29,1960,11422
Queens,4141 47th St,One Family Attached or Semi-Detached (A5),0.15 Miles  ,0.64 Miles  ,,"2,375",Sunnyside Gardens,,30,1925,11104
Brooklyn,1098 E 73rd St #G26,Indoor Parking (RG),,,,,Georgetown,,1,,11234
Brooklyn,2807 W 37th St,One Family Attached or Semi-Detached (A5),,,,"1,804",Coney Island,,21,1993,11224
Queens,11927 221st St,One Story - Permanent Living Quarter (A2),0.75 Miles  ,0.05 Miles  ,,"3,900",Cambria Heights,,29,1945,11411
Queens,52107 79th St,Two Family Brick (B1),0.48 Miles  ,1.24 Miles  ,,"1,505",Elmhurst,,24,1945,11373
Queens,9229 Winchester Blvd,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.57 Miles  ,0.04 Miles  ,,"3,102",Queens Village,,29,1920,11428
Queens,9323 50th Ave,Four Families (C3),0.40 Miles  ,0.25 Miles  ,,"1,702",Elmhurst,,24,1988,11373
Queens,2032 Parsons Blvd,Two Family Frame (B2),0.66 Miles  ,1.26 Miles  ,,"4,095",Whitestone,,25,1960,11357
Queens,22112 130th Ave,One Story - Permanent Living Quarter (A2),0.84 Miles  ,1.62 Miles  ,,"4,027",Laurelton,,29,1945,11413
Queens,17835 145th Rd,Two Family Converted from One Family (B3),0.35 Miles  ,1.06 Miles  ,,"3,800",Springfield Gardens,,29,1930,11434
Manhattan,2871-2877 Broadway,Predominant Retail with Other Uses (K4),0.15 Miles  ,0.72 Miles  ,,"8,863",Morningside Heights,,3,1920,10025
Queens,167 Beach 125 St,Two Family Converted from One Family (B3),0.41 Miles  ,1.61 Miles  ,,"6,000",Rockaway Park,,27,1910,11694
Queens,14982 254th St,Two Family Frame (B2),0.94 Miles  ,0.95 Miles  ,,"3,100",Rosedale,,29,1960,11422
Queens,22827 Mentone Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.36 Miles  ,1.70 Miles  ,,"4,139",Laurelton,,29,1935,11413
Queens,11826 198th St,Two Family Frame (B2),0.10 Miles  ,1.41 Miles  ,,"4,000",Saint Albans,,29,1950,11412
Queens,17021 Foch Blvd,One Family Attached or Semi-Detached (A5),0.51 Miles  ,0.45 Miles  ,,"2,000",Jamaica,,28,1935,11434
Queens,1814 Stephen St,Three Families (C0),0.72 Miles  ,0.49 Miles  ,,"2,363",Ridgewood,,24,1920,11385
Queens,11445 174th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.29 Miles  ,0.78 Miles  ,,"4,000",Saint Albans,,29,1935,11434
Manhattan,25 Sutton Pl S,Elevator Apartments Cooperatives Building (Other than Condominiums) (XD4),0.73 Miles  ,0.46 Miles  ,,"40,400",Sutton Place,,2,1959,10022
Queens,535 Beach 128 St,One Story - Permanent Living Quarter (A2),0.60 Miles  ,1.78 Miles  ,,"3,000",Belle Harbor,,27,1930,11694
